customernumber, customername, starttime, endtime, beginfootprint, afterfootprint, deltaptcount, %EGMchange, preUtilization, adjpreUtilization, postUtilization, adjpostUtilization, preTheoWin, preTheoWPUPD, adjpreTheoWPUPD, postTheoWin, postTheoWPUPD, adjpostTheoWPUPD, preActualWPUPD, adjpreActualWPUPD, postActualWPUPD, adjpostActualWPUPD, %TheoWchange, adj%TheoWchange, %ActualWchange, adj%ActualWchange, DFtheo, adjDFtheo, DFactual, adjDFactual
SACF002, Sac & Fox Casino - Stroud, 2015-3, 2015-3, 17, 20, 3, 0.17647058823529413, 0.05736111111111111, 0.07901909187084792, 0.053125, 0.07403991733568573, 160325.68601802998, 58.13114068819071, 56.81888363797317, 165591.98203488, 52.719510358127984, 51.569529593670815, 40.21138506163887, 41.802165783063806, 62.71205666985036, 59.82714073548551, -0.09309348252927188, -0.09238749000682779, 0.559559726025872, 0.4311971548547023, -0.5275297343325406, -0.5235291100386907, 3.1708384474799414, 2.4434505441766463
SEMI003, Seminole - Wewoka Trading Post, 2014-6, 2014-11, 6, 12, 6, 1.0, 0.1384027777777778, 0.17252540489221485, 0.09590277777777778, 0.11445402419611295, 150293.67744234, 137.63157274939562, 132.673697523663, 201206.46999416, 95.53963437519468, 90.58671383795345, 91.8003663003663, 94.98059249648352, 81.17663817663818, 75.35448099789649, -0.3058305411567403, -0.3172217588810558, -0.11572642410780595, -0.20663286027946873, -0.3058305411567403, -0.3172217588810558, -0.11572642410780595, -0.20663286027946873
SEMI004, Seminole Nation Casino, 2014-8, 2014-8, 30, 31, 1, 0.03333333333333333, 0.09027777777777778, 0.10972164723182035, 0.07895833333333334, 0.1122535793598533, 463136.6965649, 90.1570365125365, 86.23931375039906, 430074.0926913, 78.366270534129, 77.32865894447887, 81.91493089351762, 76.2456051635585, 79.03753644314868, 78.83280785071064, -0.1307803188136953, -0.1033247415640405, -0.03512661756510916, 0.03393248281789091, -3.9234095644108593, -3.099742246921215, -1.0537985269532748, 1.0179744845367273
SEMI004, Seminole Nation Casino, 2015-12, 2015-12, 31, 38, 7, 0.22580645161290322, 0.07611111111111112, 0.1173883984830096, 0.07326388888888889, 0.08454577603318321, 417943.02295690007, 75.75548721350373, 76.08935840634402, 387748.2983356, 72.76192500198911, 68.31211853190092, 72.04404567699837, 69.47006093244516, 69.71953649840495, 67.17790495932633, -0.039516110603021765, -0.10221192604765955, -0.03226511166537066, -0.0329948749483292, -0.1749999183848107, -0.4526528153539209, -0.14288835166092723, -0.1461201604854579
SENE001, Seneca Cayuga-Grand Lake Casino, 2014-9, 2014-12, 42, 45, 3, 0.07142857142857142, 0.11645833333333333, 0.13709223742101548, 0.11, 0.12427925733477622, 884831.4585033001, 114.67489094132972, 107.43283043491446, 855127.3378639, 109.00284740138942, 101.72300602706183, 127.07089165370658, 120.33530950141264, 117.37501593371574, 107.8926018354111, -0.04946194841242318, -0.05314785419631844, -0.07630288568694414, -0.1034003046782829, -0.6924672777739245, -0.7440699587484583, -1.068240399617218, -1.4476042654959607
SENE001, Seneca Cayuga-Grand Lake Casino, 2015-4, 2015-4, 45, 46, 1, 0.022222222222222223, 0.11090277777777778, 0.1376789832235223, 0.10145833333333333, 0.13558286884936266, 877571.0264456, 109.8199257221374, 104.54405152965838, 792369.6224750001, 101.50776613822701, 98.37143604112222, 112.65423601551745, 106.80096657896382, 109.41096592364848, 102.91741683241096, -0.07568899295143876, -0.0590432013894643, -0.028789597325237178, -0.03636249624839807, -3.406004682814744, -2.656944062525893, -1.295531879635673, -1.6363123311779129
SENE001, Seneca Cayuga-Grand Lake Casino, 2015-11, 2015-11, 46, 54, 8, 0.17391304347826086, 0.10145833333333333, 0.13558286884936266, 0.0920138888888889, 0.09887318423093086, 792369.6224750001, 101.50776613822701, 98.37143604112222, 1005496.32029899, 99.74172406497271, 92.05350886926196, 109.41096592364848, 102.91741683241096, 108.94938002182323, 100.07294594178751, -0.017398098100685325, -0.06422522051237697, -0.004218826677276196, -0.027638382094794946, -0.10003906407894063, -0.3692950179461676, -0.02425825339433813, -0.15892069704507095
THLO001, Thlopthlocco-Golden Pony, 2014-7, 2014-7, 21, 22, 1, 0.047619047619047616, 0.10715277777777778, 0.12125435965159367, 0.09958333333333333, 0.1409409905911098, 434718.96573622996, 114.03960276396379, 106.45477719421825, 405940.89039750997, 108.07797933906016, 106.17487842857827, 120.16894018887723, 112.23603925261541, 103.38205537806176, 101.772941619787, -0.052276781753114614, -0.0026292738852793005, -0.13969404061008145, -0.09322404552497239, -1.0978124168154069, -0.055214751590865314, -2.9335748528117107, -1.9577049560244204
THLO001, Thlopthlocco-Golden Pony, 2015-8, 2015-8, 19, 20, 1, 0.05263157894736842, 0.08402777777777778, 0.10960064895608572, 0.10458333333333333, 0.1479646966528711, 317917.90073288, 90.49755215851978, 87.58081836050386, 329114.48000814, 113.40953825228807, 111.98818521126807, 90.23370338741816, 84.46149763889552, 94.07408683666436, 95.82569004963301, 0.2531779650087615, 0.27868393225440746, 0.04256041041291997, 0.13454879120571198, 4.810381335166468, 5.294994712833742, 0.8086477978454795, 2.5564270329085277
TONK001, Tonkawa Indian Casino, 2014-5, 2014-5, 15, 16, 1, 0.06666666666666667, 0.08611111111111111, 0.10485120184733186, 0.06, 0.08905895938949131, 326710.2341145, 112.11744478877831, 106.97706886575153, 226890.63222552, 77.48997002237705, 77.15499319411202, 116.86616334934797, 111.36071389227865, 68.84972677595628, 68.90041356708674, -0.3088500173334942, -0.27877073084759924, -0.41086688565154805, -0.38128617212587707, -4.632750260002413, -4.181560962713989, -6.163003284773221, -5.719292581888156
TONK002, Tonkawa - Native Lights Casino, 2014-5, 2014-5, 25, 27, 2, 0.08, 0.12215277777777778, 0.12986451923643763, 0.09784722222222222, 0.13106216524900374, 713389.0486625999, 152.4661356406497, 139.5248650270998, 616047.1530575, 123.43160750500903, 118.82430514850732, 156.1060055567429, 142.32077098880228, 124.39390903626527, 114.48329048009218, -0.1904326361630408, -0.14836466514102573, -0.20314462859630736, -0.1955967517271273, -2.3804079520380097, -1.8545583142628215, -2.539307857453842, -2.4449593965890912
TONK002, Tonkawa - Native Lights Casino, 2014-9, 2014-9, 27, 32, 5, 0.18518518518518517, 0.11798611111111111, 0.13034342211787034, 0.10027777777777777, 0.12069307075193632, 690538.972892, 147.3306961578835, 135.49563716767653, 661597.8125177999, 126.5247298752725, 119.08835808607762, 160.61318540644336, 144.46507993825475, 116.8657487091222, 106.33033635967107, -0.14121949346058046, -0.12109082937699923, -0.27237761698465224, -0.26397205189574324, -0.7625852646871345, -0.6538904786357959, -1.470839131717122, -1.4254490802370137
WICH001, Sugar Creek Casino, 2014-12, 2014-12, 26, 28, 2, 0.07692307692307693, 0.11305555555555556, 0.16733565441244436, 0.119375, 0.1386664403243063, 519599.1529367, 113.15312563952526, 112.100611193358, 575752.7983049001, 120.3245137523302, 113.0581255462487, 92.59146341463415, 94.50864251317074, 122.6367816091954, 114.96049292794567, 0.06337772882784536, 0.008541562286748985, 0.3244933937377705, 0.21640190643860693, 0.8239104747619895, 0.11104030972773679, 4.218414118591016, 2.81322478370189
WYAN002, Wyandotte Nation Casino, 2014-2, 2014-5, 16, 28, 12, 0.75, 0.09340277777777778, 0.12824005737754318, 0.0757638888888889, 0.10466627917334424, 385892.66340320004, 97.86778174060362, 95.26162547900076, 472331.6987734, 81.39439923718766, 79.00078294444253, 100.526502662947, 98.55438810958661, 81.16594864725143, 81.37822425733242, -0.1683228352623573, -0.17069667300756614, -0.19259154056725844, -0.1742810663402965, -0.2244304470164764, -0.22759556401008818, -0.25678872075634457, -0.23237475512039532
WYAN002, Wyandotte Nation Casino, 2014-8, 2015-7, 28, 52, 24, 0.8571428571428571, 0.08527777777777777, 0.08896526364087817, 0.06125, 0.08351887228047981, 351937.80870449997, 91.3175424765179, 83.39978592459782, 658098.108737, 68.11904655180624, 66.30599069764102, 85.48780487804878, 77.73565734281526, 70.19555636062519, 67.89962374017388, -0.2540420525517001, -0.2049620995719508, -0.17888222231508333, -0.12653181228357463, -0.2963823946436501, -0.2391224495006093, -0.2086959260342639, -0.1476204476641704
WYAN002, Wyandotte Nation Casino, 2016-1, 2016-4, 58, 91, 33, 0.5689655172413793, 0.06479166666666666, 0.08959708383398698, 0.057916666666666665, 0.07617829755949149, 655208.79224849, 71.70940048686549, 70.19830685884097, 969786.0357291499, 64.21148352838178, 61.67480394566378, 74.80447849403524, 73.01903190897669, 41.94285373766802, 39.34696339819691, -0.1045597495945745, -0.12142034893116099, -0.4393002319906226, -0.4611409879105814, -0.18377168110561576, -0.2134054617577981, -0.7721034380441246, -0.8104902211761733
