customernumber, customername, starttime, endtime, beginfootprint, afterfootprint, deltaptcount, %EGMchange, preUtilization, adjpreUtilization, postUtilization, adjpostUtilization, preTheoWin, preTheoWPUPD, adjpreTheoWPUPD, postTheoWin, postTheoWPUPD, adjpostTheoWPUPD, preActualWPUPD, adjpreActualWPUPD, postActualWPUPD, adjpostActualWPUPD, %TheoWchange, adj%TheoWchange, %ActualWchange, adj%ActualWchange, DFtheo, adjDFtheo, DFactual, adjDFactual
CHOC022, Choctaw - McAlester, 2014-9, 2014-9, 137, 141, 4, 0.029197080291970802, 0.21611111111111111, 0.2814725215418603, 0.23840277777777777, 0.3218129055020536, 6764253.852879999, 267.9124624873257, 258.55437554538975, 8077789.105760001, 314.3108601463035, 305.8409984241245, 276.4309929499366, 265.2042955093473, 298.37701478599223, 293.1793057451362, 0.17318491729802543, 0.18288850373925888, 0.0793905980000955, 0.10548475537343982, 5.931583417457372, 6.263931253069617, 2.719127981503271, 3.612852871540314
CHOC022, Choctaw - McAlester, 2015-8, 2015-12, 141, 151, 10, 0.07092198581560284, 0.23208333333333334, 0.28160145180740903, 0.19993055555555556, 0.24399982725485975, 8043486.86758, 314.7766159582045, 300.1306861808789, 7461788.379829999, 271.515478488829, 259.01315566006843, 305.8302019332368, 293.8112064473839, 288.2256145840914, 276.85613684593557, -0.1374344067385223, -0.13699875558885802, -0.057563272815640866, -0.057707361834357575, -1.9378251350131643, -1.9316824538028978, -0.8116421467005361, -0.8136738018644417
CHOC023, Choctaw - Grant, 2014-10, 2014-10, 378, 380, 2, 0.005291005291005291, 0.23569444444444446, 0.3055166658644122, 0.2546527777777778, 0.29295860611401064, 19773655.65655, 282.33156269614636, 271.1279974777617, 21836343.439910002, 316.1388614765752, 297.6633714502259, 278.0626377486186, 265.32558630795154, 307.2247493919388, 288.04671204988995, 0.11974324959485046, 0.09787028347981899, 0.10487605195518604, 0.0856348837596349, 22.63147417342674, 18.49748357768579, 19.821573819530162, 16.184993030570997
CHOC023, Choctaw - Grant, 2015-3, 2015-3, 380, 381, 1, 0.002631578947368421, 0.24097222222222223, 0.3185404045591214, 0.2378472222222222, 0.3101437336487147, 20399371.86325, 295.433270043737, 286.22991516748976, 21688165.23358, 308.9218191262855, 297.97913029214027, 290.8912828571015, 280.8458522201625, 297.8029380679714, 283.8068919617981, 0.04565683844799067, 0.04104817317147076, 0.023760269276495407, 0.010543291696237567, 17.349598610236455, 15.59830580515889, 9.028902325068255, 4.006450844570276
CHOC023, Choctaw - Grant, 2015-10, 2015-10, 381, 399, 18, 0.047244094488188976, 0.2378472222222222, 0.3101437336487147, 0.23534722222222224, 0.2699021840139214, 21688165.23358, 308.9218191262855, 297.97913029214027, 22892949.274, 315.02613559928443, 295.8052758281272, 297.8029380679714, 283.8068919617981, 309.48080776111186, 291.44779324590615, 0.01976006903709023, -0.007295324548003758, 0.03921341330244049, 0.02692288841645382, 0.41825479461840986, -0.15441770293274623, 0.8300172482349905, 0.5698678048149391
CHOC025, Choctaw - Atoka Travel Plaza, 2014-1, 2014-1, 34, 36, 2, 0.058823529411764705, 0.2959027777777778, 0.5127197237688973, 0.2825, 0.35707909437472835, 1679923.9982669998, 279.42847609231535, 289.5873089186627, 1868517.012185, 304.5171141109844, 296.1289933551173, 293.10058882235523, 305.1142791585163, 303.43805410691004, 300.77208611342894, 0.08978554501503436, 0.022589679295275975, 0.03526934328617205, -0.014231366218135772, 1.5263542652555842, 0.3840245480196916, 0.5995788358649249, -0.24193322570830814
CHOC026, Choctaw - Stigler, 2015-2, 2015-2, 87, 88, 1, 0.011494252873563218, 0.1309722222222222, 0.2002369231702501, 0.12354166666666666, 0.16344110200018874, 2314749.7968329997, 143.70187464818721, 143.06739627092128, 2303333.137939, 140.98874566560568, 135.8422043551448, 128.1102663272908, 126.0759829797616, 141.73665360837362, 135.64265577137786, -0.01888026157782461, -0.05050201586177203, 0.10636452231135558, 0.07588021576759746, -1.642582757270741, -4.393675379974167, 9.253713441087935, 6.601578771780979
CHOC026, Choctaw - Stigler, 2015-9, 2015-12, 88, 94, 6, 0.06818181818181818, 0.12354166666666666, 0.16344110200018874, 0.11541666666666667, 0.1397002087693354, 2303333.137939, 140.98874566560568, 135.8422043551448, 2280857.167444, 136.51287810892987, 130.10665557277952, 141.73665360837362, 135.64265577137786, 147.95425843907108, 140.86701088819729, -0.03174627546011072, -0.04222214156191324, 0.04386730371014023, 0.03851557673439348, -0.4656120400816239, -0.6192580762413943, 0.6433871210820568, 0.5648951254377711
CHOC027, Choctaw - Idabel Travel Plaza 2, 2014-8, 2014-8, 15, 20, 5, 0.3333333333333333, 0.1967361111111111, 0.2312548529967362, 0.22027777777777777, 0.33797493149343927, 740792.4457934, 208.73272634358975, 200.70077009306846, 813917.9784319999, 224.83922056132593, 228.39395389779006, 212.9334967596506, 205.6554646761905, 237.8310773480663, 237.3923734635359, 0.07716324363637969, 0.13798244915492744, 0.11692655672920689, 0.15432076573951461, 0.23148973090913907, 0.41394734746478234, 0.3507796701876207, 0.4629622972185439
CHOC027, Choctaw - Idabel Travel Plaza 2, 2015-7, 2015-7, 20, 21, 1, 0.05, 0.23868055555555556, 0.29937308289323267, 0.2569444444444444, 0.4319642037800854, 899387.937691, 246.74566191796984, 239.8578894946502, 1116940.323487, 289.06323071609734, 298.66417966252584, 215.47823319615915, 211.77906335256515, 262.61811076604556, 274.8057025351967, 0.17150278740136837, 0.24517138165341543, 0.21876862860191051, 0.29760561872778796, 3.4300557480273675, 4.903427633068309, 4.37537257203821, 5.9521123745557585
COMA006, Comanche Nation - Spur, 2015-5, 2015-12, 64, 66, 2, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
CONF001, Kwa Taq Nuk Resort, 2015-6, 2015-6, 40, 46, 6, 0.15, 0.1607638888888889, 0.20184790684633655, 0.14631944444444445, 0.2449754787562406, 901480.1198560001, 120.26148877481324, 115.8318753484525, 1023763.5070519999, 117.6469210586072, 120.95781390760745, 121.8400960512273, 119.76260637548025, 124.45636520340152, 125.05728648678465, -0.02174068974899982, 0.04425326399779668, 0.021472973487104027, 0.044209793620426874, -0.14493793165999883, 0.2950217599853112, 0.14315315658069352, 0.29473195746951253
CONF002, Gray Wolf Peaks Casino, 2015-6, 2015-6, 10, 12, 2, 0.2, 0.13916666666666666, 0.163348375892609, 0.1313888888888889, 0.20040075809760968, 210355.9167462, 109.617465735383, 101.97464547269409, 243271.6478636, 104.40843255948498, 104.26759194652361, 152.19614382490883, 144.1162849915581, 128.97841201716736, 129.53313383133047, -0.04752010221138167, 0.02248545668583376, -0.15255138024030276, -0.10119016848846656, -0.23760051105690835, 0.11242728342916879, -0.7627569012015137, -0.5059508424423328
CREE004, Creek Nation - Duck Creek Casino, 2014-6, 2014-6, 114, 115, 1, 0.008771929824561403, 0.2521527777777778, 0.3049007760925025, 0.23548611111111112, 0.36853083269894876, 5139703.470632999, 247.52954491586397, 236.30920114717782, 5035436.659085, 237.8459524389495, 240.9813622421237, 252.47284771720288, 239.82614540994027, 227.80306126304853, 230.2284553444334, -0.03912095616790291, 0.01977138880866506, -0.09771263198087424, -0.04001936506589521, -4.459789003140933, 2.253938324187817, -11.139240045819664, -4.562207617512054
CREE004, Creek Nation - Duck Creek Casino, 2015-6, 2015-6, 115, 118, 3, 0.02608695652173913, 0.26472222222222225, 0.3246269918117597, 0.26055555555555554, 0.40908244949299316, 5746896.147357001, 274.26248674988074, 262.1446446532882, 6103489.194587, 282.28143532453055, 287.26757703131074, 280.9011692278324, 267.5200076360599, 294.04705762649155, 299.8084271621497, 0.02923822601361759, 0.09583614577078263, 0.04679898070483589, 0.12069534466377435, 1.1207986638553409, 3.6737189212133345, 1.7939609270187091, 4.626654878778017
CREE004, Creek Nation - Duck Creek Casino, 2016-3, 2016-3, 118, 122, 4, 0.03389830508474576, 0.26902777777777775, 0.39359837923563695, 0.26145833333333335, 0.37745064667146133, 6299510.8076639995, 294.5623682626017, 294.4823833935285, 6703271.750283999, 302.89059465383394, 301.7382899593331, 302.88591274665674, 303.2351955987562, 292.0356712304008, 288.0323638804392, 0.028273219150002398, 0.024639526759426687, -0.03582286616720742, -0.05013544581557585, 0.8340599649250707, 0.7268660394030872, -1.056774551932619, -1.4789956515594875
CREE005, Creek Nation - Eufaula Indian Community Bingo, 2015-12, 2015-12, 77, 83, 6, 0.07792207792207792, 0.17090277777777776, 0.2862534847984119, 0.16659722222222223, 0.19253861560492258, 2964929.586732, 209.5949092840379, 215.36187452891275, 3079972.843175, 211.26091248885385, 198.9815112481652, 192.4580475045949, 192.526148641312, 208.04934220454078, 195.8877340630359, 0.007948681628322489, -0.07605971723908107, 0.0810113939224788, 0.01746040964018213, 0.10200808089680527, -0.9760997045682072, 1.0396462220051446, 0.224075257049004
CREE006, Creek Nation Casino - Muscogee Travel Plaza, 2014-2, 2014-2, 81, 82, 1, 0.012345679012345678, 0.2326388888888889, 0.38604139847972596, 0.2284027777777778, 0.3140815760176012, 3499637.48054, 235.4596972710758, 240.81688738922153, 3609638.4803810003, 239.175621546581, 234.5846557989663, 236.9017916975039, 240.16083226811546, 214.50114033925257, 211.26516368817917, 0.015781572466846354, -0.025879545482964193, -0.09455669878113193, -0.12031798985305468, 1.2783073698145548, -2.0962431841201, -7.659092601271687, -9.74575717809743
CREE006, Creek Nation Casino - Muscogee Travel Plaza, 2015-7, 2015-7, 82, 90, 8, 0.0975609756097561, 0.23041666666666666, 0.29438226346918256, 0.19479166666666667, 0.3329724740375905, 3761125.554403, 253.27444810794614, 243.80871376794613, 3597531.055997, 217.2422135263889, 226.0252842304952, 242.83756835016834, 234.71867498451175, 199.73355434782607, 203.39419303586956, -0.14226557337596182, -0.07294009005099365, -0.17750142325666385, -0.1334554310632044, -1.4582221271036087, -0.7476359230226849, -1.8193895883808044, -1.367918168397845
CREE007, Creek Nation Casino - Muscogee Bingo, 2014-12, 2014-12, 152, 173, 21, 0.13815789473684212, 0.21020833333333333, 0.3376708639461862, 0.20104166666666667, 0.24305634235670734, 6402794.80741, 228.89196036928467, 231.11895389983198, 7030470.6941599995, 220.70919489420478, 209.67351079770202, 211.22422943552712, 213.32402046623528, 232.83100897846424, 218.94512103660452, -0.03574946652507218, -0.09278963382390745, 0.10229309204099736, 0.026350059210790745, -0.25875804341957004, -0.6716202067254253, 0.7404071423919808, 0.19072423809715203
CREE007, Creek Nation Casino - Muscogee Bingo, 2015-3, 2015-3, 173, 177, 4, 0.023121387283236993, 0.2129861111111111, 0.31456327215386, 0.18375, 0.26819313964309277, 6814489.926169999, 230.36712505222943, 228.56065929752208, 6695281.52011, 205.9896477282097, 204.48354403408916, 225.4093685135729, 223.04090440975628, 211.56593268313694, 208.96310501218352, -0.10582012220056491, -0.10534234254238496, -0.06141464270861657, -0.06311756776106835, -4.576720285174432, -4.55605631495815, -2.6561832971476664, -2.729834805666206
CREE007, Creek Nation Casino - Muscogee Bingo, 2015-8, 2015-8, 177, 178, 1, 0.005649717514124294, 0.198125, 0.24113546924931847, 0.19395833333333334, 0.2915372362620866, 7094084.51261, 221.7247855167995, 211.6939853567745, 6924428.180839999, 213.5323850018502, 213.9647423171333, 229.89062165963432, 216.85884029942181, 204.24142654496117, 207.63950011283455, -0.03694851027075898, 0.010726601214162121, -0.1115712982526455, -0.04251309365049593, -6.539886317924339, 1.8986084149066953, -19.748119790718253, -7.52481757613778
CREE008, Creek Nation Casino - Okmulgee Travel Plaza, 2015-2, 2015-2, 23, 28, 5, 0.21739130434782608, 0.21409722222222222, 0.36824234065572764, 0.19868055555555555, 0.28289643573724166, 812760.51183, 189.27818160922217, 196.5736919806707, 862780.1399970001, 167.20545348779072, 165.75872301104653, 166.21142524452725, 168.68936830207267, 181.28256201550388, 183.2505158637597, -0.11661527986887638, -0.15676039178556123, 0.09067449333765264, 0.08631929627961095, -0.5364302873968313, -0.7210978022135817, 0.4171026693532021, 0.3970687628862104
CREE009, Creek Nation Casino - One Fire Casino, 2015-2, 2015-6, 117, 119, 2, 0.017094017094017096, 0.21444444444444444, 0.35208369423641334, 0.20881944444444445, 0.34063120915522943, 4337138.676253, 200.8120509423558, 205.17492220200944, 4420954.052484, 204.06914939457164, 209.1680074371769, 205.4160075006945, 208.51297040758405, 195.15152834194973, 198.38085417212886, 0.01621963640593866, 0.019461858166252777, -0.04996922724588569, -0.04859225886835604, 0.9488487297474115, 1.1385187027257873, -2.923199793884313, -2.842647143798828
CREE010, Creek Nation - Bristow Bingo Hall, 2015-12, 2015-12, 83, 86, 3, 0.03614457831325301, 0.15694444444444444, 0.26279450767571755, 0.1613888888888889, 0.20634371735524407, 2838006.968978, 186.73555526898275, 191.55747215580996, 3112798.789799, 199.23187338703278, 192.20910383378134, 171.72151401500196, 171.8153277985261, 200.3759479006656, 197.7734405255376, 0.06691986483264924, 0.0034017554660637464, 0.1668657188939083, 0.15108147252991577, 1.8514495937032955, 0.094115234561097, 4.616618222731463, 4.179920739994336
CREE011, Creek Nation Casino - Holdenville, 2015-12, 2015-12, 35, 36, 1, 0.02857142857142857, 0.11097222222222222, 0.18888474900937474, 0.10166666666666667, 0.12860380004905078, 674898.1802304001, 105.2062634809665, 107.62535694054559, 711173.4628339999, 108.4932818968726, 103.56382611385202, 110.20171317225251, 112.97349057003896, 98.69756674294432, 96.54758163336383, 0.031243562000477076, -0.03773767578710323, -0.10439172040208175, -0.14539613544552502, 1.0935246700166976, -1.320818652548613, -3.6537102140728615, -5.088864740593376
CREE012, Creek Nation Casino - River Spirit, 2014-3, 2014-6, 779, 891, 112, 0.14377406931964057, 0.2120138888888889, 0.3254119215201823, 0.1998611111111111, 0.3210334290316678, 40497071.45656, 286.5061511769533, 289.5902458932564, 47108981.9577, 285.22203091253647, 291.34071059758065, 287.88959617398194, 290.5587602106857, 289.0972377486892, 295.7170996889796, -0.00448199893489809, 0.006044625912467658, 0.004194807977629941, 0.017753171422377895, -0.031173903306121537, 0.0420425320161813, 0.029176387630122532, 0.12347964766100339
CREE012, Creek Nation Casino - River Spirit, 2014-12, 2015-2, 891, 916, 25, 0.028058361391694726, 0.20069444444444445, 0.3230774856943414, 0.19576388888888888, 0.2659985703365669, 46708288.63977, 286.2150253979644, 291.493949642693, 48478233.885000005, 288.3635242839723, 282.2862285647325, 283.1749475774083, 289.624234872758, 282.09256853939263, 276.94802694905275, 0.007506590134534597, -0.03158803498064759, -0.003822298007911912, -0.04376777354034046, 0.267534872394813, -1.1257975667102802, -0.13622670100198053, -1.559883448977734
CREE012, Creek Nation Casino - River Spirit, 2015-11, 2015-12, 910, 915, 5, 0.005494505494505495, 0.1897222222222222, 0.29218836785183083, 0.1770138888888889, 0.2143788618450337, 47229359.773430005, 281.61325963526326, 283.3533797156401, 44807807.09786, 271.1581950416954, 258.7999980107234, 277.98330463299743, 280.2141878998867, 258.97241621582367, 245.65444158242863, -0.03712561193712581, -0.08665286339466732, -0.06838859780544214, -0.12333332075892386, -6.756861372556897, -15.77082113782945, -12.446724800590468, -22.44666437812414
DELA002, Casino Oklahoma, 2015-5, 2015-5, 75, 83, 8, 0.10666666666666667, 0.04659722222222222, 0.04449938197252422, 0.08131944444444444, 0.11919190375628197, 702903.9134738, 51.809826304547805, 46.88869496577578, 1449605.130447, 95.43782542938969, 94.71354865586939, 68.4546008697575, 61.593404109956516, 88.62476199881493, 94.41371069464745, 0.8420796253665933, 1.0199655529973939, 0.29465018965538065, 0.5328542407901362, 7.894496487811812, 9.562177059350567, 2.7623455280191935, 4.995508507407527
EAST004, Eastern Shawnee - The Outpost Casino, 2014-12, 2014-12, 86, 87, 1, 0.011627906976744186, 0.21631944444444445, 0.3149499085810131, 0.224375, 0.25110108019422567, 2801678.2315970003, 177.4224704956621, 175.84897678468747, 3162895.218377, 197.7056643566071, 185.35725315439433, 195.67788930403393, 196.35240900664937, 183.29808851106387, 168.42831688523563, 0.11432144871097875, 0.0540706948858108, -0.0632662220397062, -0.14221415597945683, 9.831644589144172, 4.650079760179729, -5.440895095414732, -12.230417414233287
EAST004, Eastern Shawnee - The Outpost Casino, 2016-2, 2016-2, 87, 90, 3, 0.034482758620689655, 0.214375, 0.31419689781331434, 0.21020833333333333, 0.25701517836798027, 3061626.085623, 190.9696909694985, 189.48003447055888, 3199007.033888, 192.61843893834296, 182.06196107388007, 186.5417228043912, 183.57352921662925, 201.16660404624278, 189.7157282691474, 0.00863355834360025, -0.039149630816809965, 0.0784000545400093, 0.03345906721262595, 0.25037319196440727, -1.135339293687489, 2.2736015816602695, 0.9703129491661525
EAST005, Eastern Shawnee - Indigo Sky Casino, 2015-4, 2015-6, 430, 432, 2, 0.004651162790697674, 0.1542361111111111, 0.16984547593028443, 0.1629861111111111, 0.2272805791712286, 12249337.514689999, 156.68522493143848, 144.42056765906008, 14225252.48488, 179.01956261961692, 174.77161342075453, 160.2204097060554, 149.12750101716594, 178.58981815207267, 174.57252924479624, 0.14254271708102267, 0.21015736368898288, 0.11465086426703239, 0.17062599489748942, 30.646684172419874, 45.18383319313132, 24.649935817411965, 36.68458890296023
HOCH001, Ho-Chunk Gaming - Madison, 2015-3, 2015-3, 10, 16, 6, 0.6, 0.08451388888888889, 0.11376632050036513, 0.08069444444444444, 0.11323580460011101, 221956.7243985, 112.21270192037412, 109.1908502066734, 407175.4638304999, 123.27443652149559, 121.89247339915231, 120.0813953488372, 118.07686286543985, 137.26632758098697, 140.4584086796246, 0.09857827511337224, 0.1163249774906746, 0.14311069739177687, 0.18955064752771006, 0.16429712518895373, 0.19387496248445765, 0.23851782898629478, 0.31591774587951676
HOCH001, Ho-Chunk Gaming - Madison, 2015-9, 2015-9, 16, 22, 6, 0.375, 0.09152777777777778, 0.11926768685446415, 0.103125, 0.13431473124024526, 425963.71388359996, 136.17765789117647, 132.28460465975064, 983374.5698369, 164.4439079994816, 159.31614430501673, 161.24241048593348, 164.47882337468033, 149.4870033444816, 144.25900339877927, 0.2075689253731587, 0.2043438064073589, -0.07290518112464837, -0.12293266428493721, 0.5535171343284232, 0.5449168170862905, -0.19441381633239566, -0.3278204380931659
HOCH001, Ho-Chunk Gaming - Madison, 2015-12, 2015-12, 22, 36, 14, 0.6363636363636364, 0.07236111111111111, 0.11546357324555853, 0.09951388888888889, 0.11878546934001352, 440039.9486055, 113.2081164408284, 115.37102581888348, 1094449.942541, 166.58294407016743, 158.52239671963468, 129.42662464625676, 136.46403521983535, 156.0847519025875, 145.4261870590563, 0.4714752732171546, 0.3740225987805021, 0.2059709687183111, 0.06567409372574586, 0.7408897150555287, 0.5877497980836461, 0.3236686651287746, 0.10320214728331492
KICK002, Kickapoo of Texas- Lucky Eagle, 2015-4, 2015-12, 687, 738, 51, 0.07423580786026202, 0.14930555555555555, 0.15543407421592803, 0.14840277777777777, 0.14746743279305005, 23189963.21898, 184.77469418488653, 169.59211998525944, 25996382.31182, 193.696408009865, 176.09708944401393, 188.59747904449262, 174.01735166464815, 186.13941108097637, 170.36376786725478, 0.04828428408086745, 0.038356554887808966, -0.013033408378360943, -0.020995514311896044, 0.650417709089332, 0.5166853570181325, -0.1755676775673327, -0.2828219280837761
KIOW002, Kiowa Verden Casino, 2015-12, 2015-12, 44, 45, 1, 0.022727272727272728, 0.04902777777777778, 0.07145652672079923, 0.0, 0.0, 360406.8067532, 47.58473815067336, 47.22673832577238, 0.0, 0.0, 0.0, 44.716832585159764, 45.81513636087933, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -44.0, -44.0, -44.0, -44.0
LAJEN01, Choctaw Pines Casino, 2014-10, 2015-1, 50, 56, 6, 0.12, 0.229375, 0.33780186944157353, 0.27979166666666666, 0.34247172582125956, 2362193.01987, 256.9835748335509, 257.9574306828764, 3603243.977045, 354.33611732176223, 338.9091201127938, 258.1965100087032, 257.72220637869884, 391.78478316451964, 371.68477940279286, 0.3788278785960032, 0.3138180172426841, 0.5173899258023025, 0.4421915155290755, 3.1568989883000267, 2.6151501436890343, 4.311582715019187, 3.6849292960756292
LAJEN01, Choctaw Pines Casino, 2015-7, 2015-7, 56, 58, 2, 0.03571428571428571, 0.27708333333333335, 0.33461894613488735, 0.260625, 0.4387557992257511, 3505147.615547, 345.8458426785397, 329.06693235402065, 4193955.3076400002, 350.51862161638115, 362.7346583207689, 369.5590675875678, 347.79010385712877, 353.52558796489757, 355.75123004671957, 0.013511161220419036, 0.10231269889654988, -0.0433854315288072, 0.022890605860542854, 0.37831251417173306, 2.864755569103397, -1.2147920828066017, 0.6409369640952
LAJEN01, Choctaw Pines Casino, 2015-12, 2016-1, 58, 83, 25, 0.43103448275862066, 0.2708333333333333, 0.4590572988860598, 0.2723611111111111, 0.34852144708930854, 3796883.306349, 359.7236671102795, 371.8530396720038, 5541040.568612, 375.40925261598915, 363.264144570664, 384.3095357650402, 388.73212264130746, 368.1266212737128, 352.05549179708663, 0.04360454131838079, -0.023097552487175342, -0.04210906309965042, -0.09434936993376089, 0.10116253585864345, -0.053586321770246796, -0.09769302639118899, -0.2188905382463253
MIAM001, The Stables, 2015-7, 2015-7, 136, 150, 14, 0.10294117647058823, 0.10625, 0.12350625614291276, 0.09340277777777778, 0.14296574643658935, 2714831.659617, 110.31416739605851, 103.96653935505893, 2890811.799671, 102.78807423094155, 103.32571791036125, 109.48953271028037, 106.03592722072328, 85.78099345754515, 85.99351657541602, -0.06822417594012377, -0.006163727759651516, -0.21653703934850332, -0.1890152816185328, -0.6627491377040595, -0.05987621252232902, -2.1035026679568896, -1.8361484500086043
MIAM003, Miami - Prairie Sun, 2014-9, 2014-9, 76, 80, 4, 0.05263157894736842, 0.05513888888888889, 0.07021089227488332, 0.05444444444444444, 0.07014410910499656, 599625.8135241, 42.9131763775925, 40.9381268110642, 595340.723489, 40.888785953914834, 39.177621832603016, 35.133158233736495, 34.6752706617405, 41.203119505494506, 39.36649451974588, -0.04717409883307355, -0.043004043311170255, 0.17277015722228328, 0.13529018717023353, -0.8963078778283975, -0.8170768229122349, 3.2826329872233826, 2.5705135562344372
MIAM003, Miami - Prairie Sun, 2015-9, 2015-9, 80, 86, 6, 0.075, 0.05305555555555556, 0.06779941074993989, 0.05416666666666667, 0.07281649245845076, 618357.765956, 41.820490055187335, 40.20417012785743, 710798.3970988999, 45.18456532317716, 43.848105207170555, 45.099816718517516, 42.61479031911267, 43.41363358972728, 43.253165886968404, 0.08044083805690727, 0.09063574917041367, -0.03738780446302577, 0.014980141004458295, 1.0725445074254303, 1.2084766556055158, -0.49850405950701027, 0.19973521339277728
MTCCC01, Chippewa - Northern Winz Casino, 2015-5, 2015-5, 20, 22, 2, 0.1, 0.03951388888888889, 0.045722572516250115, 0.034930555555555555, 0.05671646126549145, 136571.7813653, 37.50941537085966, 35.15825293617137, 146521.6323992, 36.357725161091814, 36.64614717890819, 32.384869541334794, 31.479820998766822, 30.79112158808933, 30.051068768739455, -0.03070402986506072, 0.04231991405938277, -0.04921273347145237, -0.04538628825377808, -0.3070402986506072, 0.4231991405938277, -0.4921273347145237, -0.4538628825377808
OSAG004, Osage Casino - Tulsa, 2014-11, 2015-1, 351, 368, 17, 0.04843304843304843, 0.22743055555555555, 0.3420537297197897, 0.23652777777777778, 0.28970546850906437, 14764573.99136, 228.43708309006234, 228.0974548224591, 17204625.03374, 257.9558749211347, 247.88715844008635, 219.20834434422042, 218.81913354137978, 250.04598416696652, 240.9014746897865, 0.12922066519048675, 0.08675986162594702, 0.14067730822473662, 0.10091595186867353, 2.6680266754035795, 1.7913359665122004, 2.904572658051915, 2.083617594464965
OSAG004, Osage Casino - Tulsa, 2016-3, 2016-3, 357, 359, 2, 0.0056022408963585435, 0.23069444444444445, 0.34143113336608, 0.21729166666666666, 0.3115601478722979, 17336246.50181, 264.21968972322554, 264.92227033971926, 16077232.852, 248.6541728196483, 245.77086810306696, 266.1131251428833, 267.5795627738405, 241.9842414587748, 239.121858844054, -0.058911267816120674, -0.07229064665682419, -0.09067152802460629, -0.1063523074586944, -10.51566130517754, -12.903880428243118, -16.184867752392222, -18.98388688137695
OSAG005, Osage Casino - Bartlesville, 2014-8, 2014-8, 180, 184, 4, 0.022222222222222223, 0.12819444444444444, 0.13735742535208945, 0.111875, 0.14811612154310375, 5033544.985098, 155.41388739959243, 143.2009085510683, 4791643.724029, 143.87592253269878, 139.28838431752942, 157.25379091021367, 145.58863923017785, 140.19872327648332, 137.1390086223577, -0.07424024364841866, -0.027321923255421182, -0.10845568513809746, -0.05803770577497575, -3.3408109641788397, -1.229486546493953, -4.880505831214386, -2.611696759873909
OSAG005, Osage Casino - Bartlesville, 2015-3, 2015-3, 184, 187, 3, 0.016304347826086956, 0.111875, 0.14811612154310375, 0.10006944444444445, 0.12996983179334523, 4791643.724029, 143.87592253269878, 139.28838431752942, 4511514.332044, 133.4096558548659, 128.3607768131413, 140.19872327648332, 137.1390086223577, 138.39551645622024, 132.79143919200405, -0.07274508822318214, -0.07845311407645403, -0.012861792020081484, -0.03170191671959383, -4.461698744355171, -4.81179099668918, -0.7888565772316644, -1.9443842254684218
OSAG008, Osage Casino - Skiatook, 2015-8, 2015-8, 114, 120, 6, 0.05263157894736842, 0.18597222222222223, 0.21860379083342746, 0.17416666666666666, 0.25012819016118387, 5129266.20749, 248.22232905003872, 234.40764425551683, 5263428.743565001, 240.9884503257635, 239.33337328556385, 248.80568137824233, 238.73832692460317, 238.29319124582207, 235.76351313080906, -0.029142739704198665, 0.021013517053555284, -0.04225180901893808, -0.012460562290585203, -0.5537120543797747, 0.3992568240175504, -0.8027843713598236, -0.23675068352111886
OSAG009, Osage Casino - Ponca City, 2015-8, 2015-9, 112, 122, 10, 0.08928571428571429, 0.2009027777777778, 0.2381543673328516, 0.18166666666666667, 0.241139664948797, 6020437.742918, 296.6025097506158, 281.92650830830627, 5856380.833677, 267.76923019875636, 259.8380003728682, 297.5304177751503, 288.53591009572375, 275.1792295734077, 264.16628569978513, -0.09721185291420004, -0.07834846062535832, -0.07512236351791703, -0.08445958906069552, -1.0887727526390403, -0.8775027590040131, -0.8413704714006707, -0.9459473974797898
OTTA001, Ottawa-High Winds Casino, 2016-3, 2016-4, 123, 145, 22, 0.17886178861788618, 0.0926388888888889, 0.10934187101091791, 0.08590277777777777, 0.11239871255600531, 1985717.879891, 88.41917712579037, 82.45458637376436, 2125209.639581, 81.15204061329617, 76.9954375610967, 86.47822557663193, 80.54593258709593, 89.8849072094089, 85.64469290075607, -0.08218959674500866, -0.06620794612832685, 0.03939351912069663, 0.06330251758084425, -0.4595145636198211, -0.37016260789928196, 0.22024558417480386, 0.3539186210201747
PAWN001, Pawnee Tribe - Stone Wolf Casino, 2015-1, 2015-1, 28, 38, 10, 0.35714285714285715, 0.17541666666666667, 0.2707780431256011, 0.14888888888888888, 0.17893069090620964, 1039973.1110769999, 195.7043867288295, 197.8369299000753, 1101675.287459, 160.12722201438953, 152.04591860973838, 214.26655250282272, 213.94132789028978, 155.33096075581395, 145.28594529113371, -0.18179032830641725, -0.23145835973832246, -0.2750573575697605, -0.3209075276674122, -0.5090129192579683, -0.6480834072673028, -0.7701606011953295, -0.8985410774687541
PEOR002, Peoria Gaming - Buffalo Run, 2015-4, 2015-12, 195, 219, 24, 0.12307692307692308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
