customernumber,customername,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,5,23,0,CTRL,2310384,162434.84,141387.104598,715,3298893.99518,162623.963482,140513.853488
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,6,23,0,CTRL,2046351,120519.94,124581.538002,693,3506026.47393,127083.333754,127691.969915
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,7,23,0,CTRL,2124283,171385.33,122739.369583,713,3391754.7861,185519.982,127047.446007
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,8,23,0,CTRL,2241504,88937.18,138162.813308,714,3438802.65174,93588.3406251,139311.974938
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,9,23,0,CTRL,2094405,104000.13,127332.942959,691,3796182.24509,113215.96988,134274.949151
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,10,23,0,CTRL,2195700,145292.01,137398.792233,715,4200391.89626,148201.297604,145688.23908
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,11,23,0,CTRL,2071970,131483.29,126023.943537,691,3660838.55134,132776.024955,131324.26867
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2014,12,23,0,CTRL,2240301,114604.84,142250.026267,713,4034725.97776,107357.903468,150269.726541
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,1,23,0,CTRL,2396181,129394.41,141591.993526,770,3638808.27298,129212.610957,143218.274985
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,2,23,5,TRMT,2616675,191100.55,159386.772618,785,2480943.62015,171926.518598,149716.471613
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,3,28,0,TRAIN,2637412,157757.11,151908.173004,870,2889629.63195,153891.714762,142095.69848
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,4,28,0,CTRL,2631999,214624.51,151698.38785,844,3558967.64988,210944.359954,149544.905747
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,5,28,0,CTRL,2281173,150912.91,130275.707034,869,2830080.65853,146789.275204,123096.013508
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,6,28,0,CTRL,2373178,127204.81,139354.013285,840,4132027.72321,129770.752373,143941.081746
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,7,28,0,CTRL,2424305,137137.87,145252.378826,869,3542787.22231,148843.940608,146656.852871
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,8,28,0,CTRL,2414784,147780.81,144291.479998,868,4066843.87514,155332.618956,149980.458385
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,9,28,0,CTRL,2223727,99367.43,136798.53999,841,3899727.84288,96200.3549255,142574.612154
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,10,28,0,CTRL,2361421,173274.14,142563.8902,868,4028503.13827,177224.159837,145415.071828
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,11,28,0,CTRL,2189399,124383.27,129266.905845,842,3998288.0377,129734.403951,137866.380025
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2015,12,28,0,CTRL,2407099,126711.28,150719.780278,885,4093220.94819,136049.648273,158764.838485
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,1,28,0,CTRL,2359838,184331.77,146672.192161,863,3413315.86583,186570.306316,144864.612477
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,2,28,0,CTRL,2611102,184391.25,175984.890072,807,2577314.38238,167310.125289,167071.804074
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,3,28,0,CTRL,2621796,209208.6,170777.963617,868,2754753.16713,182402.694312,158877.311016
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,4,28,0,CTRL,2443822,213852,155197.758884,840,2963891.46619,194344.075068,146184.212876
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,5,28,0,CTRL,2322007,129944.69,155405.523593,868,3711805.35416,137271.027425,159204.690928
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,6,28,0,CTRL,2388036,152041.74,159838.271631,840,3903923.75943,161408.603782,163601.95439
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,7,28,0,CTRL,2174897,149032.32,142360.982491,868,2989592.93376,151000.731138,140245.014379
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,8,28,0,CTRL,2199387,184681.38,148117.084603,896,3925240.1113,203406.491776,154236.387023
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,9,28,0,CTRL,2182311,168575.71,143051.330036,840,3545174.49314,169947.305451,147333.376873
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,10,28,0,CTRL,2130397,143234.41,141503.992507,868,4065642.76541,149552.516247,148258.729607
CREE008,Creek Nation Casino - Okmulgee Travel Plaza,2016,11,28,0,CTRL,225584,16873.11,16416.0444784,267,606288.137278,20680.4061348,20098.6737713
CREE009,Creek Nation Casino - One Fire Casino,2013,7,117,0,CTRL,7802393,465531.45,463809.338958,2775,13049579.5105,469644.852247,483332.319335
CREE009,Creek Nation Casino - One Fire Casino,2013,8,117,0,CTRL,10904333,681941.15,658860.218973,3664,15907806.7933,649875.700163,647570.01559
CREE009,Creek Nation Casino - One Fire Casino,2013,9,117,0,CTRL,9955002,617170.27,588801.698006,3565,17595807.7014,641414.805358,613836.612421
CREE009,Creek Nation Casino - One Fire Casino,2013,10,117,0,CTRL,10982312,620935.5,705815.81245,3732,21219950.5738,649627.959085,743105.086746
CREE009,Creek Nation Casino - One Fire Casino,2013,11,117,0,CTRL,11227979,643096,733569.798072,3563,18363841.1809,647893.706647,741818.664362
CREE009,Creek Nation Casino - One Fire Casino,2013,12,117,0,CTRL,10735508,616927.66,698707.527219,3683,18434888.8056,636117.488557,733397.245662
CREE009,Creek Nation Casino - One Fire Casino,2014,1,117,0,CTRL,10955879,699368.8,719646.997274,3766,17324526.9416,706774.647041,730742.414233
CREE009,Creek Nation Casino - One Fire Casino,2014,2,117,0,CTRL,12116054,790389.93,788324.204202,3322,10136930.057,726468.074405,729548.604742
CREE009,Creek Nation Casino - One Fire Casino,2014,3,117,0,CTRL,12380129,652344.68,829003.359323,3690,12217213.5459,578859.304363,760429.71556
CREE009,Creek Nation Casino - One Fire Casino,2014,4,117,0,CTRL,10638636,709982.74,694037.170758,3568,14736654.5375,679216.611356,684888.453681
CREE009,Creek Nation Casino - One Fire Casino,2014,5,117,0,CTRL,10795653,647604.4,722093.755197,3781,14395087.1158,572516.194497,700380.767374
CREE009,Creek Nation Casino - One Fire Casino,2014,6,117,0,CTRL,10554455,701529.69,713246.272209,3670,17576622.6027,722526.986027,727259.675059
CREE009,Creek Nation Casino - One Fire Casino,2014,7,117,0,CTRL,10743720,670440.25,688553.602387,3689,16748223.2028,640735.458837,710983.231024
CREE009,Creek Nation Casino - One Fire Casino,2014,8,117,0,CTRL,11484251,799539.75,745492.406991,3643,16614773.0363,793120.498743,738551.746036
CREE009,Creek Nation Casino - One Fire Casino,2014,9,117,0,CTRL,10424148,678735.4,687050.163655,3537,19024410.3296,712790.907285,728581.337957
CREE009,Creek Nation Casino - One Fire Casino,2014,10,117,0,CTRL,10882986,638947.22,707138.557625,3646,19473905.9975,658871.784731,727408.822496
CREE009,Creek Nation Casino - One Fire Casino,2014,11,117,0,CTRL,10621138,696937.53,694865.674079,3525,18318978.0194,717177.35269,719984.207203
CREE009,Creek Nation Casino - One Fire Casino,2014,12,117,0,CTRL,12252811,893784.05,805917.321608,3652,20802680.6666,939792.325151,837634.947358
CREE009,Creek Nation Casino - One Fire Casino,2015,1,117,0,CTRL,11050374,728630.98,696674.552295,3595,15267224.1955,681710.266263,679206.908669
CREE009,Creek Nation Casino - One Fire Casino,2015,2,117,-5,TRMT,11664637,768554.58,784558.170634,3159,10611383.5571,714165.682071,724255.078477
CREE009,Creek Nation Casino - One Fire Casino,2015,3,112,0,TRAIN,11840891,779398.26,794895.275115,3466,12348168.0395,722875.341765,734410.193025
CREE009,Creek Nation Casino - One Fire Casino,2015,4,112,-2,TRMT,11213096,792869.93,731699.587027,3351,15011647.3461,793395.13725,715687.107711
CREE009,Creek Nation Casino - One Fire Casino,2015,5,110,0,TRAIN,10749459,682765.47,694042.758052,3430,14049633.7707,642497.297621,670066.903675
CREE009,Creek Nation Casino - One Fire Casino,2015,6,110,9,TRMT,10002116,675409.97,639448.337497,3584,17062007.528,715020.629516,654687.579641
CREE009,Creek Nation Casino - One Fire Casino,2015,7,119,0,TRAIN,10871869,607683,726217.42802,3740,15407877.3052,624665.733253,726671.832169
CREE009,Creek Nation Casino - One Fire Casino,2015,8,119,0,CTRL,10777179,749813.49,705882.122066,3710,16950297.6453,729399.674968,713142.371809
CREE009,Creek Nation Casino - One Fire Casino,2015,9,119,0,CTRL,10385318,685961.33,727574.483812,3559,17620683.5866,730086.922154,753362.346449
CREE009,Creek Nation Casino - One Fire Casino,2015,10,119,-4,TRMT,10752826,697484.32,728247.099909,3606,17784382.7644,676215.819845,731668.642247
CREE009,Creek Nation Casino - One Fire Casino,2015,11,115,0,TRAIN,10068980,650213.97,669493.583791,3468,18363636.5455,676046.95925,710839.412351
CREE009,Creek Nation Casino - One Fire Casino,2015,12,115,0,CTRL,12289283,836606.6,863539.334886,3581,20136979.171,861307.715315,895731.108094
CREE009,Creek Nation Casino - One Fire Casino,2016,1,115,0,CTRL,10964936,777393.06,707063.748293,3604,15339867.6186,790785.107422,694084.564535
CREE009,Creek Nation Casino - One Fire Casino,2016,2,115,10,TRMT,12532910,870283.24,818612.166063,3625,12017438.5348,825192.948177,766557.180243
CREE009,Creek Nation Casino - One Fire Casino,2016,3,125,-10,TRMT,11067437,764688.73,728584.152892,3624,11519298.7875,698140.952242,677868.15461
CREE009,Creek Nation Casino - One Fire Casino,2016,4,115,0,TRAIN,10955527,394759.01,753709.221601,3450,12562298.5934,444138.934901,706801.635148
CREE009,Creek Nation Casino - One Fire Casino,2016,5,115,0,CTRL,9973020,823362.89,685334.394464,3565,15476103.1223,830311.950925,691769.278623
CREE009,Creek Nation Casino - One Fire Casino,2016,6,115,0,CTRL,9873694,646747.5,665056.116905,3449,15934911.5878,650425.695102,668450.879283
CREE009,Creek Nation Casino - One Fire Casino,2016,7,115,0,CTRL,10116958,785077.71,673445.930494,3562,12911090.7044,758600.339983,650554.216508
CREE009,Creek Nation Casino - One Fire Casino,2016,8,115,0,CTRL,10524278,633942.57,696324.723873,3565,17906248.9287,647910.312548,715462.781956
CREE009,Creek Nation Casino - One Fire Casino,2016,9,115,0,CTRL,9827969,707719.22,662093.467451,3450,15646930.5388,714312.870264,674627.132237
CREE009,Creek Nation Casino - One Fire Casino,2016,10,115,0,CTRL,9747513,737592.81,657959.008769,3612,18486789.9552,746655.833921,686879.782517
CREE009,Creek Nation Casino - One Fire Casino,2016,11,115,-1,TRMT,1175539,78866.07,85511.9039857,1064,2927407.08114,94691.2910014,102419.960004
CREE010,Creek Nation - Bristow Bingo Hall,2013,7,83,0,CTRL,4968728,353397.81,320437.616674,1907,8383644.65816,360055.310763,336747.517325
CREE010,Creek Nation - Bristow Bingo Hall,2013,8,83,0,CTRL,6645878,300660.26,406640.44208,2572,9380198.52196,316276.200597,396086.237978
CREE010,Creek Nation - Bristow Bingo Hall,2013,9,83,0,CTRL,6173046,361270.94,388198.176039,2495,10501182.8173,381148.708743,400257.11826
CREE010,Creek Nation - Bristow Bingo Hall,2013,10,83,0,CTRL,6230165,457399.83,375578.844724,2573,12204314.5948,456648.538692,397180.175389
CREE010,Creek Nation - Bristow Bingo Hall,2013,11,83,0,CTRL,6297710,403665.18,375640.620361,2490,10410650.3356,389158.58957,380277.261491
CREE010,Creek Nation - Bristow Bingo Hall,2013,12,83,0,CTRL,6230653,475048.09,380266.078371,2573,10584250.6456,497728.773901,390914.708395
CREE010,Creek Nation - Bristow Bingo Hall,2014,1,83,0,CTRL,5955584,335580.17,342277.735222,2573,9303294.51186,338289.402878,342224.192985
CREE010,Creek Nation - Bristow Bingo Hall,2014,2,83,0,CTRL,6635637,401357.06,399592.373961,2324,5504103.94643,362851.490806,367969.192975
CREE010,Creek Nation - Bristow Bingo Hall,2014,3,83,0,CTRL,7411417,437279.96,476732.219187,2573,6861788.96751,384721.974983,424958.769602
CREE010,Creek Nation - Bristow Bingo Hall,2014,4,83,0,CTRL,5814784,386299.87,398309.396409,2573,7850226.42852,371763.764513,388060.509381
CREE010,Creek Nation - Bristow Bingo Hall,2014,5,83,0,CTRL,6239961,456008.3,428181.617593,2573,8481835.47365,450278.717293,415079.65012
CREE010,Creek Nation - Bristow Bingo Hall,2014,6,83,0,CTRL,6130396,419382.38,423088.513541,2573,10205701.4245,418910.416314,427875.619337
CREE010,Creek Nation - Bristow Bingo Hall,2014,7,83,0,CTRL,6665842,458770.4,468962.257546,2573,10372908.6523,484066.539695,483546.71768
CREE010,Creek Nation - Bristow Bingo Hall,2014,8,83,0,CTRL,6562117,460233.8,478027.486026,2573,9172680.17774,452909.003177,465090.910912
CREE010,Creek Nation - Bristow Bingo Hall,2014,9,83,0,CTRL,5884964,399899.95,436643.606521,2490,10764362.1481,427401.632015,459866.694968
CREE010,Creek Nation - Bristow Bingo Hall,2014,10,83,0,CTRL,6382541,468457.5,470542.946825,2573,11573329.6454,481103.666111,484750.814132
CREE010,Creek Nation - Bristow Bingo Hall,2014,11,83,0,CTRL,5809029,412829.75,433512.696751,2490,10017239.5874,409683.688554,448723.730174
CREE010,Creek Nation - Bristow Bingo Hall,2014,12,83,0,CTRL,6472343,471178.5,466944.640803,2573,10318417.1013,508978.822708,471905.66846
CREE010,Creek Nation - Bristow Bingo Hall,2015,1,83,0,CTRL,6334753,370316.25,481491.948324,2573,9079997.91769,383545.64503,474724.689229
CREE010,Creek Nation - Bristow Bingo Hall,2015,2,83,0,CTRL,6702704,539561.66,538407.460536,2329,5910711.00131,509369.784807,493107.921921
CREE010,Creek Nation - Bristow Bingo Hall,2015,3,83,0,CTRL,7030961,544835.35,555673.965162,2573,7127293.75502,505770.282341,506707.02297
CREE010,Creek Nation - Bristow Bingo Hall,2015,4,83,3,TRMT,6284019,514419.82,507037.104963,2580,8083079.54504,485851.95128,491317.562621
CREE010,Creek Nation - Bristow Bingo Hall,2015,5,86,-3,TRMT,6651514,542926.67,544038.137816,2573,8821987.58613,541914.280688,527429.751452
CREE010,Creek Nation - Bristow Bingo Hall,2015,6,83,0,TRAIN,5690887,427847.37,468842.895664,2490,9847215.64606,410182.816686,479642.829172
CREE010,Creek Nation - Bristow Bingo Hall,2015,7,83,0,CTRL,5966448,486739.05,480087.084494,2573,8729722.01533,489736.475015,484381.264385
CREE010,Creek Nation - Bristow Bingo Hall,2015,8,83,0,CTRL,5893522,484114.72,484122.251618,2573,9201144.32203,468549.233916,483296.143493
CREE010,Creek Nation - Bristow Bingo Hall,2015,9,83,0,CTRL,5478363,433978.29,438120.295291,2490,9507398.62537,452865.949989,460527.920294
CREE010,Creek Nation - Bristow Bingo Hall,2015,10,83,0,CTRL,5654624,459993.05,464875.375453,2582,9416776.50955,466754.515832,464193.682699
CREE010,Creek Nation - Bristow Bingo Hall,2015,11,83,0,CTRL,5672747,317151.09,501959.066458,2490,10810636.2399,323160.360444,539248.621781
CREE010,Creek Nation - Bristow Bingo Hall,2015,12,83,3,TRMT,6382603,391169.03,570944.891003,2666,10466133.2301,407632.013555,588338.308432
CREE010,Creek Nation - Bristow Bingo Hall,2016,1,86,0,TRAIN,5843342,518693.78,500733.388995,2673,8824190.96267,524836.728507,502617.834037
CREE010,Creek Nation - Bristow Bingo Hall,2016,2,86,0,CTRL,6619971,582829.33,563195.889751,2494,6259476.37545,550610.158682,525402.813188
CREE010,Creek Nation - Bristow Bingo Hall,2016,3,86,0,CTRL,6612983,553749.55,560193.55207,2666,6778140.82889,503667.089223,511951.955118
CREE010,Creek Nation - Bristow Bingo Hall,2016,4,86,0,CTRL,6136308,540531.73,539665.657172,2580,7229626.42383,542617.904114,503583.5283
CREE010,Creek Nation - Bristow Bingo Hall,2016,5,86,0,CTRL,5953012,531855.2,515748.097835,2666,9017719.31118,556889.47383,522186.350948
CREE010,Creek Nation - Bristow Bingo Hall,2016,6,86,0,CTRL,5158125,403014.22,433262.203976,2545,8315211.15338,411390.880415,437332.556708
CREE010,Creek Nation - Bristow Bingo Hall,2016,7,86,-3,TRMT,5414060,459741.5,452575.019221,2573,7219566.09929,454188.23385,445129.586624
CREE010,Creek Nation - Bristow Bingo Hall,2016,8,83,0,TRAIN,5465051,486318.47,442648.855064,2573,9606192.60625,517606.501023,460093.345555
CREE010,Creek Nation - Bristow Bingo Hall,2016,9,83,0,CTRL,5417651,506928.96,435666.786135,2490,8813272.37018,515818.977406,444026.983168
CREE010,Creek Nation - Bristow Bingo Hall,2016,10,83,0,CTRL,5428562,430427.15,427866.817589,2573,10153138.1893,468964.484044,445149.433231
CREE010,Creek Nation - Bristow Bingo Hall,2016,11,83,0,CTRL,531066,51766.52,40523.4995642,747,1317352.04065,60680.4120903,48754.0376742
CREE011,Creek Nation Casino - Holdenville,2013,7,39,0,CTRL,1110337,74744.7,59796.7937956,895,1644357.38218,73174.4738969,59822.8678635
CREE011,Creek Nation Casino - Holdenville,2013,8,39,0,CTRL,1652915,107603.1,89875.902813,1209,2408260.97546,106234.247805,87925.5355929
CREE011,Creek Nation Casino - Holdenville,2013,9,39,0,CTRL,1572401,96017.2,86263.5383972,1170,2640216.83425,107449.397837,87805.9235025
CREE011,Creek Nation Casino - Holdenville,2013,10,39,0,CTRL,1778651,111871.6,91818.7204388,1209,3411517.54632,117809.332797,96112.5886791
CREE011,Creek Nation Casino - Holdenville,2013,11,39,0,CTRL,2034764,115996.19,105528.950421,1173,3287952.36035,117751.598016,107373.39781
CREE011,Creek Nation Casino - Holdenville,2013,12,39,0,CTRL,2034048,113710.61,112198.502354,1209,3480553.31381,116510.495907,117203.78205
CREE011,Creek Nation Casino - Holdenville,2014,1,39,0,CTRL,1945054,89099.81,101593.949775,1209,2987457.25715,87992.8545349,101746.825418
CREE011,Creek Nation Casino - Holdenville,2014,2,39,0,CTRL,2206971,76424.29,126278.277373,1092,1749493.09531,69976.7259875,114314.244795
CREE011,Creek Nation Casino - Holdenville,2014,3,39,0,CTRL,2255375,174540.62,128738.120979,1209,2171593.97954,155574.600976,115049.766383
CREE011,Creek Nation Casino - Holdenville,2014,4,39,0,CTRL,2042169,137960.52,111977.243558,1170,2704799.93864,134414.033972,108687.17264
CREE011,Creek Nation Casino - Holdenville,2014,5,39,0,CTRL,2119537,112213.12,113477.076372,1209,2813940.42423,105726.911296,108449.241723
CREE011,Creek Nation Casino - Holdenville,2014,6,39,0,CTRL,2086723,109414.33,112906.655254,1170,3440977.02071,106788.047008,112412.2061
CREE011,Creek Nation Casino - Holdenville,2014,7,39,0,CTRL,2112498,122888.56,113046.473335,1209,3330590.56905,129432.664803,116385.894425
CREE011,Creek Nation Casino - Holdenville,2014,8,39,0,CTRL,2261972,144671.99,130354.417193,1209,3259752.40647,138767.779751,126608.648949
CREE011,Creek Nation Casino - Holdenville,2014,9,39,0,CTRL,2146342,147937.71,127911.784778,1170,3694993.31464,154578.083756,130970.917787
CREE011,Creek Nation Casino - Holdenville,2014,10,39,-4,TRMT,2011220,130528.37,122469.694338,1137,3635140.35136,132708.927118,126701.810145
CREE011,Creek Nation Casino - Holdenville,2014,11,35,0,TRAIN,1811840,122739.83,113886.321472,1050,3061427.53244,125852.420182,117271.285358
CREE011,Creek Nation Casino - Holdenville,2014,12,35,0,CTRL,2090379,135888.26,129993.506371,1085,3470708.48459,141377.310751,133771.211433
CREE011,Creek Nation Casino - Holdenville,2015,1,35,0,CTRL,2037179,90971.49,115649.316042,1085,2865225.68361,92974.1191922,112923.844979
CREE011,Creek Nation Casino - Holdenville,2015,2,35,0,CTRL,2091450,140629.5,137124.31015,980,1872544.70962,142945.291835,126569.389947
CREE011,Creek Nation Casino - Holdenville,2015,3,35,0,CTRL,2132896,182828.8,139161.906888,1085,2192645.84185,163842.853483,125905.207542
CREE011,Creek Nation Casino - Holdenville,2015,4,35,0,CTRL,2084531,171098,133397.948103,1050,2768895.83817,163700.802946,130146.647036
CREE011,Creek Nation Casino - Holdenville,2015,5,35,0,CTRL,1792393,141319,116217.224703,1085,2486359.81412,132453.423387,113540.251922
CREE011,Creek Nation Casino - Holdenville,2015,6,35,0,CTRL,1763459,101899.7,106873.851526,1050,3024388.91895,99800.1088488,109585.672255
CREE011,Creek Nation Casino - Holdenville,2015,7,35,0,CTRL,1893507,118761.35,126208.396435,1085,2605457.56637,112364.770675,123172.964356
CREE011,Creek Nation Casino - Holdenville,2015,8,35,0,CTRL,1861591,135085.4,123239.521845,1085,3095364.40405,139161.342149,124124.532191
CREE011,Creek Nation Casino - Holdenville,2015,9,35,0,CTRL,1538718,106486.85,92497.3480704,1050,2881543.34931,108827.3318,98289.5147686
CREE011,Creek Nation Casino - Holdenville,2015,10,35,0,CTRL,1734779,97209.81,122823.491408,1095,3090808.99656,104291.175212,124885.576073
CREE011,Creek Nation Casino - Holdenville,2015,11,35,0,CTRL,1461130,147500.88,103255.570946,1050,2750854.33925,160280.213322,110358.40513
CREE011,Creek Nation Casino - Holdenville,2015,12,35,1,TRMT,1800350,151523.27,126664.661148,1107,3001741.32924,166651.133978,131392.953495
CREE011,Creek Nation Casino - Holdenville,2016,1,36,0,TRAIN,1670696,130667.81,124974.59144,1116,2491136.69052,128729.964514,124174.231526
CREE011,Creek Nation Casino - Holdenville,2016,2,36,0,CTRL,1764311,97560.2,134965.435275,1044,1646309.08422,93665.4033883,125424.808331
CREE011,Creek Nation Casino - Holdenville,2016,3,36,0,CTRL,1715997,92620.04,128464.492838,1116,1802141.59092,82415.263032,118247.724006
CREE011,Creek Nation Casino - Holdenville,2016,4,36,0,CTRL,1514555,104451.07,113119.893153,1083,1774894.84364,95926.6734254,104200.872556
CREE011,Creek Nation Casino - Holdenville,2016,5,36,0,CTRL,1459134,109436.65,107475.386638,1116,2241415.94145,111494.571549,107511.328183
CREE011,Creek Nation Casino - Holdenville,2016,6,36,0,CTRL,1473217,112226.78,102173.66349,1080,2183271.74348,120637.521698,99301.9155743
CREE011,Creek Nation Casino - Holdenville,2016,7,36,0,CTRL,1457768,125719.54,104257.879366,1116,1955353.82271,118574.129617,100659.828963
CREE011,Creek Nation Casino - Holdenville,2016,8,36,0,CTRL,1292247,100617.98,106128.777975,1116,2282842.40685,98375.5237571,109963.657027
CREE011,Creek Nation Casino - Holdenville,2016,9,36,0,CTRL,1255426,107254.93,100153.82345,1080,2012727.64799,98736.8566999,101997.701176
CREE011,Creek Nation Casino - Holdenville,2016,10,36,0,CTRL,1361300,63057.12,117607.510059,1116,2539970.95906,60786.4301851,122815.995066
CREE011,Creek Nation Casino - Holdenville,2016,11,36,0,CTRL,141211,13165.71,12759.8821105,324,352562.627401,16634.0329465,15183.6612437
CREE012,Creek Nation Casino - River Spirit,2013,7,779,0,CTRL,50773188,4774172.61,4543905.06088,17923,82510170.4738,4905315.95591,4711631.35716
CREE012,Creek Nation Casino - River Spirit,2013,8,779,0,CTRL,65334715,5806309.99,6016306.55559,22670,90878168.1165,5657572.05485,5895003.27201
CREE012,Creek Nation Casino - River Spirit,2013,9,779,1,TRMT,67385879,6060006.67,6172097.34908,23406,115067941.403,6181826.87818,6416971.84131
CREE012,Creek Nation Casino - River Spirit,2013,10,780,0,TRAIN,70495479,6775479.53,6542058.47616,24233,133587155.438,7155282.83432,6906249.89276
CREE012,Creek Nation Casino - River Spirit,2013,11,780,-1,TRMT,71467493,6624367.28,6649008.38936,23416,115225031.168,6803960.02076,6734689.1193
CREE012,Creek Nation Casino - River Spirit,2013,12,779,0,TRAIN,75414405,7075413.79,7095475.62752,24167,125465708.906,7291487.92745,7381623.0555
CREE012,Creek Nation Casino - River Spirit,2014,1,779,0,CTRL,73346958,6928850.85,6892523.06166,24153,114586316.397,7031600.21512,6953718.2784
CREE012,Creek Nation Casino - River Spirit,2014,2,779,0,CTRL,73539012,7228500.52,7145908.55278,21973,58414916.3637,6605741.76243,6539749.88925
CREE012,Creek Nation Casino - River Spirit,2014,3,779,19,TRMT,84391186,8390740.72,8460440.33311,24685,81229093.5708,7599871.61131,7675483.51041
CREE012,Creek Nation Casino - River Spirit,2014,4,798,20,TRMT,77319373,7724363.69,7761685.4044,24883,104967138.012,7628171.04449,7624276.81275
CREE012,Creek Nation Casino - River Spirit,2014,5,818,45,TRMT,82412831,8086993.6,8239489.86946,26706,108620774.276,7843971.41928,7995929.60015
CREE012,Creek Nation Casino - River Spirit,2014,6,863,28,TRMT,78709778,7308576.4,7819417.94746,26675,129293560.308,7497117.52083,7931117.0462
CREE012,Creek Nation Casino - River Spirit,2014,7,891,0,TRAIN,80583455,8109990.56,7906417.43666,27626,122964178.508,8456067.62003,8144577.81541
CREE012,Creek Nation Casino - River Spirit,2014,8,891,0,CTRL,80090288,8072241.67,7844492.69763,27626,109608317.825,7977838.02701,7619481.90425
CREE012,Creek Nation Casino - River Spirit,2014,9,891,0,CTRL,76388613,7553555.84,7592404.22723,26818,135566866.017,7861519.97151,7961266.15374
CREE012,Creek Nation Casino - River Spirit,2014,10,891,0,CTRL,78654527,7765035.17,7836514.9259,27639,135720787.582,7980933.23247,8028016.054
CREE012,Creek Nation Casino - River Spirit,2014,11,891,0,CTRL,77288818,7402769.58,7709041.40489,26809,126071661.13,7491171.38974,7885313.15044
CREE012,Creek Nation Casino - River Spirit,2014,12,891,33,TRMT,82451396,8845441.55,8220111.26539,28648,133611014.626,9074880.24647,8480924.72872
CREE012,Creek Nation Casino - River Spirit,2015,1,924,0,TRAIN,78727847,7951457.36,7775635.34017,28644,107580705.318,7668530.09554,7620000.15195
CREE012,Creek Nation Casino - River Spirit,2015,2,924,-8,TRMT,77353838,8044697.11,7522399.71036,25720,65841333.474,7388980.46973,6857892.04003
CREE012,Creek Nation Casino - River Spirit,2015,3,916,0,TRAIN,84715867,8031872.04,8415121.00687,28398,85575748.7797,7412859.902,7704778.81672
CREE012,Creek Nation Casino - River Spirit,2015,4,916,0,CTRL,79104758,7815228.63,8015288.45229,27482,102658395.734,7555578.35894,7802172.38334
CREE012,Creek Nation Casino - River Spirit,2015,5,916,0,CTRL,82321172,8328962.86,8487099.58114,28435,106037090.539,8048214.62481,8184831.63253
CREE012,Creek Nation Casino - River Spirit,2015,6,916,0,CTRL,72812457,7323618.83,7600679.7492,27495,122895055.093,7509792.25666,7787705.20568
CREE012,Creek Nation Casino - River Spirit,2015,7,916,-6,TRMT,78697293,8606556.77,8102958.02849,27932,108831418.407,8476817.41804,8080638.70299
CREE012,Creek Nation Casino - River Spirit,2015,8,910,0,TRAIN,76383903,7317753.03,7857087.06701,28373,117946526.438,7555854.99009,7896422.5739
CREE012,Creek Nation Casino - River Spirit,2015,9,910,0,CTRL,72509389,6958211.36,7462026.38124,27314,124777131.762,7247929.09321,7777746.68116
CREE012,Creek Nation Casino - River Spirit,2015,10,910,0,CTRL,75471199,8085477.17,7719508.96635,28161,125154698.644,8156113.06988,7793850.51585
CREE012,Creek Nation Casino - River Spirit,2015,11,910,-6,TRMT,69751727,7164632.19,7086055.55448,27175,127260101.292,7580897.81267,7547992.31476
CREE012,Creek Nation Casino - River Spirit,2015,12,904,11,TRMT,77967190,8235305.87,8030675.70649,28561,123698866.126,8595058.15914,8250742.63524
CREE012,Creek Nation Casino - River Spirit,2016,1,915,0,TRAIN,73041662,6985731.39,7509420.19943,28365,102175296.236,6753158.49899,7363828.70017
