customernumber,customername,year,month,beginfootprint,deltaptcount,trainset,GamesPlayed,ActualWin,TheoWin,MachineDays,AdjGamesPlayed,AdjActualWin,AdjTheoWin,AdjMachineDays,PriorUtil,PriorWPUPD,PriorTheoWPUPD,PostUtil,PostWPUPD,PostTheoWPUPD,PriorAdjUtil,PriorAdjWPUPD,PriorAdjTheoWPUPD,PostAdjUtil,PostAdjWPUPD,PostAdjTheoWPUPD
COMA006,Comanche Nation - Spur,2014,10,64,0,CTRL,2081824,99158,146640.378304,1917,1642944.38586,64289.6154323,95075.067347,0,0.104345084644,99.6887870585,101.972688987,0.0248361297219,17.0345301495,25.1916128335,0.131167326795,102.422383406,104.146757657,0.0196003023757,11.0444280076,16.3331158473
COMA006,Comanche Nation - Spur,2014,11,64,0,CTRL,0,0,0,1920,0,0,0,0,0.0953382074122,83.8381506761,93.959901118,0,0,0,0.107354101417,77.8993264694,85.5644692346,0,0,0.0
COMA006,Comanche Nation - Spur,2014,12,64,0,CTRL,0,0,0,1984,0,0,0,0,0.0704421119593,62.7050769828,70.354297926,0,0,0,0.0784285202154,58.4739908728,63.8583177711,0,0,0.0
COMA006,Comanche Nation - Spur,2015,1,64,0,CTRL,0,0,0,1984,0,0,0,0,0.043966429351,37.3431459222,43.8409801118,0,0,0,0.0521821490175,36.6782601875,41.0745436042,0,0,0.0
COMA006,Comanche Nation - Spur,2015,2,64,0,CTRL,0,0,0,1792,0,0,0,0,0.018522884191,12.7044202434,18.7880049076,0,0,0,0.0146179833605,8.23697827448,12.181302671,0,0,0.0
COMA006,Comanche Nation - Spur,2015,3,64,0,CTRL,0,0,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,4,64,0,CTRL,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,5,64,11,TRMT,0,0,0,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,6,75,0,TRAIN,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,7,75,-2,TRMT,0,0,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,8,73,-3,TRMT,0,0,0,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,9,70,-6,TRMT,0,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,10,64,6,TRMT,0,0,0,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,11,70,0,TRAIN,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2015,12,70,-4,TRMT,0,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2016,1,66,0,TRAIN,0,0,0,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2016,2,66,0,CTRL,0,0,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2016,3,66,-4,TRMT,0,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COMA006,Comanche Nation - Spur,2016,4,62,6,TRMT,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
CONF001,Kwa Taq Nuk Resort,2013,7,39,0,CTRL,1735785,110873.91,89367.3878198,928,2268462.38836,128675.349008,103715.831954,0,0,0,0,0.138140493015,96.2362982456,102.181400997,0,0,0,0.198879454228,88.0760019342,104.046646585
CONF001,Kwa Taq Nuk Resort,2013,8,39,1,TRMT,2634315,177423.9,133692.821171,1238,1834050.46861,120411.328463,90732.5912866,0,0.129892914871,119.476196121,96.301064461,0.136789965986,108.440143122,104.535212213,0.169754429205,138.658781259,111.76274995,0.141757046332,101.114391346,105.792885845
CONF001,Kwa Taq Nuk Resort,2013,9,40,0,TRAIN,2433043,40830.33,126400.18242,1254,3613513.62986,52133.2491443,161391.10808,0,0.14011041859,133.101481994,102.982552627,0.132243602362,87.791488189,102.461527409,0.131531267857,114.998466053,89.7730485876,0.124545641655,84.9739795052,101.700782131
CONF001,Kwa Taq Nuk Resort,2013,10,40,0,CTRL,2364605,190890.43,134318.352087,1281,2892038.31732,208960.020941,147032.858928,0,0.138140493015,96.2362982456,102.181400997,0.13312160542,121.949193968,103.065333715,0.156676951081,88.0760019342,104.046646585,0.16014176848,117.705635767,94.3360895074
CONF001,Kwa Taq Nuk Resort,2013,11,40,0,CTRL,2457765,102764.81,129659.884922,1275,1640877.42821,62657.59183,79056.0129113,0,0.135428454939,110.61871304,102.909751861,0.130016890424,109.378391554,97.2935560294,0.156705204628,108.525834409,106.97136572,0.0945645125593,88.2729527961,75.6875150605
CONF001,Kwa Taq Nuk Resort,2013,12,40,0,CTRL,2550224,175361.36,132411.03646,1290,3043673.14081,181078.262388,136727.728406,0,0.136051241416,101.408373613,103.817599168,0.132175710336,122.826338478,95.4512251088,0.137299698505,87.9877556216,94.7330767047,0.114486810992,95.6347476241,73.8813305327
CONF001,Kwa Taq Nuk Resort,2014,1,40,0,CTRL,2173936,141449.34,111147.159547,1271,1648672.56632,94879.1927085,74553.5664546,0,0.133519022331,99.9699862745,102.507736449,0.1353719551,118.317320192,94.4668323488,0.152370676964,98.9861028044,102.785825162,0.158095200319,94.184029212,75.469960135
CONF001,Kwa Taq Nuk Resort,2014,2,40,0,CTRL,2428555,144770.68,115147.507952,1197,1663083.80179,83437.9264754,66364.7452809,0,0.129559013528,119.301532148,99.1863265616,0.145432846813,115.828757365,101.547060795,0.125198975266,107.010957175,85.4739430721,0.159488105488,105.994067767,94.2934710836
CONF001,Kwa Taq Nuk Resort,2014,3,40,0,CTRL,2715392,157943.2,128333.821139,1286,3641098.69527,175249.726478,142395.918611,0,0.13260370444,112.129185377,97.0327019434,0.144621679455,108.842113523,103.558724816,0.110331629815,83.8571375723,70.8726511133,0.13419678801,101.280803096,94.8533060357
CONF001,Kwa Taq Nuk Resort,2014,4,40,0,CTRL,2675919,129790.7,135695.395917,1251,3430958.55014,137094.196089,143331.157134,0,0.135861460812,122.824064235,96.5581929217,0.133352892053,104.144419831,98.6606358857,0.137629529642,105.99625457,83.2755667631,0.180443542048,97.2404432814,90.2919042607
CONF001,Kwa Taq Nuk Resort,2014,5,40,0,CTRL,2570286,128369.5,131875.787917,1286,1835578.6735,74852.5876703,76897.1132291,0,0.138664141414,114.676107892,97.9668101008,0.126106872034,100.410607807,97.4711340106,0.144075557963,98.0341741761,85.2438336625,0.125532270333,89.1428737314,84.3342162983
CONF001,Kwa Taq Nuk Resort,2014,6,40,0,CTRL,2035503,136755.44,106549.947444,1255,2838222.64815,156788.977163,122158.630593,0,0.143732735724,111.727904382,101.803289427,0.131095362332,119.974217311,102.856626999,0.14623062916,93.7518798233,85.4559629991,0.144916127784,115.288536132,98.5431178661
CONF001,Kwa Taq Nuk Resort,2014,7,40,0,CTRL,2325650,118142.35,133621.583157,1276,2700601.62354,108616.784199,122847.959788,0,0.136715843946,108.873343836,98.9474108738,0.145118189632,123.276432161,115.280260307,0.160631079699,107.125932927,95.4672744324,0.201240333012,119.350715608,113.090569191
CONF001,Kwa Taq Nuk Resort,2014,8,40,0,CTRL,2814273,201124.21,150786.508622,1270,2788950.54584,172805.964474,129555.800628,0,0.131645153688,101.234804657,100.186013109,0.153743980503,131.865359408,126.022147405,0.148060837818,94.1895313974,91.7985123806,0.131755878344,116.426570789,110.454509937
CONF001,Kwa Taq Nuk Resort,2014,9,40,0,CTRL,2761240,146841.63,151466.57244,1235,4088839.43438,169842.30704,175191.681695,0,0.133042177227,114.879398467,102.778420904,0.146679771146,118.122012848,119.10237886,0.138743549612,100.857934639,88.7476910238,0.18227211319,106.142225982,105.766680368
CONF001,Kwa Taq Nuk Resort,2014,10,40,0,CTRL,2801935,151012.68,174614.724719,1279,2211245.22428,97909.8723513,113212.383278,0,0.137022686656,119.710808181,107.709414548,0.145486900879,113.021928061,116.259969908,0.17122019035,120.741468006,109.164827781,0.146128837871,92.8316157147,94.3126990511
CONF001,Kwa Taq Nuk Resort,2014,11,40,0,CTRL,2327962,143449.53,118885.190262,1222,2594440.32052,128795.176877,106740.252881,0,0.14689144159,121.960646245,120.650076865,0.142003633614,120.044188579,105.115745154,0.161803316151,108.532594479,106.879016875,0.111791984674,92.6687217291,83.5941352156
CONF001,Kwa Taq Nuk Resort,2014,12,40,0,CTRL,2791341,132873.7,146079.031242,1280,3132476.73475,124291.289789,136643.678954,0,0.148508040352,128.331612066,119.007789861,0.153986190004,142.890305653,115.334188494,0.162076002201,113.734183129,104.8142466,0.133603212605,96.9030516163,81.6841458367
CONF001,Kwa Taq Nuk Resort,2015,1,40,0,CTRL,2579566,175643.14,130796.559,1263,1664895.38272,95811.2706439,71347.9872522,0,0.14789448764,114.469206539,117.832041201,0.152561289983,128.414531926,113.881956608,0.166508862113,103.835455753,106.018340671,0.167771964359,84.315256683,82.0274003713
CONF001,Kwa Taq Nuk Resort,2015,2,40,0,CTRL,2826825,219748.62,149514.904619,1154,2081080.18368,138148.021392,93994.6209524,0,0.144572264076,119.543824346,113.07999707,0.162912984007,126.062581169,121.938225792,0.13221233234,88.5820003294,84.8422486845,0.166293086016,98.723222293,101.51350638
CONF001,Kwa Taq Nuk Resort,2015,3,40,0,CTRL,2713287,79228.35,140596.248004,1279,3557728.69653,77669.8966642,137830.663568,0,0.148597473515,136.555192112,110.85092196,0.167349001257,101.275092057,124.957818408,0.133734451188,99.0131650137,83.0913885016,0.183557133375,88.7145677878,110.38011323
CONF001,Kwa Taq Nuk Resort,2015,4,40,0,CTRL,3130508,166950.33,160572.529903,1263,3626372.3404,149063.111538,143368.63506,0,0.152272840188,122.084768891,113.944281122,0.166523893388,126.133816755,125.8755712,0.145646059386,87.6045977672,88.3876508694,0.220950213523,117.288381524,114.955473515
CONF001,Kwa Taq Nuk Resort,2015,5,40,0,CTRL,3318362,138869.22,173920.847681,1260,3340454.37331,110559.778527,138465.891871,0,0.157544447805,129.374962694,117.2575603,0.163023475969,123.847080925,128.137129769,0.153061725641,92.9002420324,90.0467648381,0.138438236417,100.218853872,101.040256475
CONF001,Kwa Taq Nuk Resort,2015,6,40,6,TRMT,3025407,192535.16,162841.004228,1428,4265701.3985,203783.505338,172354.548926,0,0.167991968209,122.033196126,126.029969775,0.153749618699,130.442404484,124.490921714,0.176632639364,95.9323664491,103.644029752,0.215153415487,116.231561529,108.540847611
CONF001,Kwa Taq Nuk Resort,2015,7,46,0,TRAIN,3403209,182808.7,195263.51089,1464,2613359.88736,101765.39741,108698.704085,0,0.161827650308,110.436531549,121.975263827,0.153104874634,127.524568156,126.090408172,0.196386456458,103.456269994,113.196890904,0.17981957376,111.540148589,108.716107528
CONF001,Kwa Taq Nuk Resort,2015,8,46,0,CTRL,3248754,194819.89,186045.303694,1479,4530586.97848,202499.252693,193378.791894,0,0.165146788756,125.791950139,127.903581293,0.146488928182,121.598868355,118.304771205,0.177566020308,104.371522218,103.949728521,0.140021522963,108.114746489,104.264710665
CONF001,Kwa Taq Nuk Resort,2015,9,46,0,CTRL,2971597,179016.15,169075.817088,1422,4151105.50581,182608.098488,172468.313382,0,0.160270180943,125.915995383,127.520984993,0.138906494975,119.619037705,109.323861328,0.181905999497,109.857562417,108.843533436,0.201108305944,104.609073861,93.7352514386
